seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT2G19880.2,142,258,141,313,PF13506.5,Glyco_transf_21,Domain,2,115,173,40.5,1.8e-10,1,CL0110
AT2G19880.1,142,258,141,313,PF13506.5,Glyco_transf_21,Domain,2,115,173,40.5,1.8e-10,1,CL0110
AT2G38195.1,97,162,97,164,PF16040.4,DUF4792,Family,1,67,71,61.9,3.7e-17,1,No_clan
AT2G38195.1,192,300,191,301,PF16041.4,DUF4793,Family,2,107,108,101.3,3e-29,1,No_clan
AT2G38195.1,345,392,344,393,PF13920.5,zf-C3HC4_3,Domain,2,49,50,49.4,2.8e-13,1,CL0229
AT2G38195.2,24,89,24,91,PF16040.4,DUF4792,Family,1,67,71,62.4,2.7e-17,1,No_clan
AT2G38195.2,119,227,118,228,PF16041.4,DUF4793,Family,2,107,108,101.9,2e-29,1,No_clan
AT2G38195.2,272,319,271,320,PF13920.5,zf-C3HC4_3,Domain,2,49,50,49.8,2.1e-13,1,CL0229
AT2G44660.1,19,499,19,500,PF03155.14,Alg6_Alg8,Family,1,457,458,528.5,1.6e-158,1,CL0111
AT2G38060.1,106,470,104,471,PF07690.15,MFS_1,Family,2,352,353,170.8,3.5e-50,1,CL0015
AT2G20840.1,91,262,91,263,PF04144.12,SCAMP,Family,1,173,174,187.1,3.1e-55,1,No_clan
AT2G26130.1,28,140,18,143,PF13456.5,RVT_3,Domain,10,121,124,48.6,6e-13,1,CL0219
AT2G26130.1,229,292,226,292,PF01485.20,IBR,Domain,3,62,62,44.0,1.8e-11,1,CL0229
AT2G26130.1,312,352,305,360,PF01485.20,IBR,Domain,12,55,62,28.0,1.7e-06,1,CL0229
AT2G24810.1,116,192,104,193,PF00314.16,Thaumatin,Domain,137,216,217,91.5,5.9e-26,1,CL0293
AT2G18690.2,20,209,6,219,PF06161.10,DUF975,Family,57,229,244,34.7,1.4e-08,1,No_clan
AT2G47770.1,52,194,52,195,PF03073.14,TspO_MBR,Family,1,134,135,76.8,1.5e-21,1,No_clan
AT2G43080.1,166,278,166,278,PF13640.5,2OG-FeII_Oxy_3,Domain,1,96,96,73.0,2.6e-20,1,CL0029
AT2G15042.1,197,254,196,254,PF13855.5,LRR_8,Repeat,2,61,61,33.5,2.3e-08,1,CL0022
AT2G15042.1,289,308,289,312,PF00560.32,LRR_1,Repeat,1,20,23,9.7,1.3,1,CL0022
AT2G15042.1,380,439,358,439,PF13855.5,LRR_8,Repeat,2,61,61,30.2,2.7e-07,1,CL0022
AT2G20920.1,85,286,85,286,PF11833.7,CPP1-like,Family,1,198,198,199.5,4.1e-59,1,No_clan
AT2G16030.1,108,184,103,184,PF08241.11,Methyltransf_11,Domain,6,95,95,25.0,2e-05,1,CL0063
AT2G35910.1,146,189,145,189,PF13639.5,zf-RING_2,Domain,2,44,44,43.0,3.9e-11,1,CL0229
AT2G32730.1,487,520,487,521,PF01851.21,PC_rep,Repeat,1,34,35,23.2,5.9e-05,1,CL0020
AT2G32730.1,610,702,609,702,PF13646.5,HEAT_2,Family,2,88,88,49.5,4e-13,1,CL0020
AT2G36430.1,47,433,47,433,PF03140.14,DUF247,Family,1,396,396,396.6,1.3e-118,1,No_clan
AT2G42005.1,24,406,22,408,PF01490.17,Aa_trans,Family,4,407,409,236.6,3.7e-70,1,CL0062
AT2G18240.1,24,181,21,183,PF03248.12,Rer1,Family,4,168,171,204.8,7.2e-61,1,No_clan
AT2G18240.2,24,181,21,184,PF03248.12,Rer1,Family,4,168,171,205.1,5.5e-61,1,No_clan
AT2G32440.1,45,463,45,477,PF00067.21,p450,Domain,1,439,463,209.8,6.1e-62,1,No_clan
AT2G32440.2,45,463,45,477,PF00067.21,p450,Domain,1,439,463,209.8,6.1e-62,1,No_clan
AT2G39010.1,30,265,30,265,PF00230.19,MIP,Family,1,227,227,274.7,5.8e-82,1,No_clan
AT2G19950.2,463,686,450,689,PF09787.8,Golgin_A5,Family,78,295,306,81.7,5.7e-23,1,No_clan
AT2G19950.1,460,683,447,686,PF09787.8,Golgin_A5,Family,78,295,306,81.7,5.7e-23,1,No_clan
AT2G44520.1,116,360,109,367,PF01040.17,UbiA,Family,7,251,252,155.6,1.3e-45,1,CL0613
AT2G37585.1,59,315,59,316,PF02485.20,Branch,Family,1,246,247,212.6,5.6e-63,1,CL0110
AT2G28370.1,35,164,34,164,PF04535.11,DUF588,Domain,2,150,150,97.4,6.1e-28,1,CL0396
AT2G38120.1,44,437,44,438,PF01490.17,Aa_trans,Family,1,408,409,290.9,1.2e-86,1,CL0062
AT2G01320.3,91,243,91,244,PF00005.26,ABC_tran,Domain,1,136,137,82.3,4.2e-23,1,CL0023
AT2G01320.3,392,603,392,603,PF01061.23,ABC2_membrane,Family,1,210,210,146.1,8.6e-43,1,CL0181
AT2G01320.2,91,243,91,244,PF00005.26,ABC_tran,Domain,1,136,137,82.3,4.2e-23,1,CL0023
AT2G01320.2,392,603,392,603,PF01061.23,ABC2_membrane,Family,1,210,210,146.1,8.6e-43,1,CL0181
AT2G01320.1,91,243,91,244,PF00005.26,ABC_tran,Domain,1,136,137,82.3,4.1e-23,1,CL0023
AT2G01320.1,392,603,392,603,PF01061.23,ABC2_membrane,Family,1,210,210,146.1,8.5e-43,1,CL0181
AT2G01320.4,91,243,91,244,PF00005.26,ABC_tran,Domain,1,136,137,82.3,4.1e-23,1,CL0023
AT2G01320.4,392,603,392,603,PF01061.23,ABC2_membrane,Family,1,210,210,146.1,8.5e-43,1,CL0181
AT2G42350.1,99,142,98,142,PF13639.5,zf-RING_2,Domain,2,44,44,51.0,1.2e-13,1,CL0229
AT2G23096.1,156,269,155,269,PF13640.5,2OG-FeII_Oxy_3,Domain,2,96,96,63.2,3e-17,1,CL0029
AT2G10535.1,30,83,29,83,PF07333.11,SLR1-BP,Domain,2,58,58,48.4,8.7e-13,1,CL0054
AT2G40420.1,24,423,22,435,PF01490.17,Aa_trans,Family,3,396,409,159.8,7.8e-47,1,CL0062
AT2G36900.1,134,199,134,199,PF12352.7,V-SNARE_C,Domain,1,66,66,71.6,4.5e-20,1,CL0147
AT2G30370.1,180,230,179,230,PF17181.3,EPF,Family,2,53,53,72.7,1.7e-20,1,No_clan
AT2G30370.2,106,156,105,156,PF17181.3,EPF,Family,2,53,53,73.7,8.1e-21,1,No_clan
AT2G33260.1,12,436,12,436,PF03222.12,Trp_Tyr_perm,Family,1,394,394,442.2,1.5e-132,1,CL0062
AT2G32720.1,9,80,9,81,PF00173.27,Cyt-b5,Domain,1,73,74,97.6,3.1e-28,1,No_clan
AT2G37170.1,29,264,29,264,PF00230.19,MIP,Family,1,227,227,290.7,7.6e-87,1,No_clan
AT2G40380.1,42,185,41,185,PF03208.18,PRA1,Family,2,143,143,156.3,3.4e-46,1,No_clan
AT2G46660.1,72,509,71,525,PF00067.21,p450,Domain,2,447,463,282.3,6.1e-84,1,No_clan
AT2G14670.1,39,291,34,300,PF13347.5,MFS_2,Family,5,239,427,42.5,2.9e-11,1,CL0015
AT2G41170.1,57,102,57,104,PF00646.32,F-box,Domain,1,46,48,29.0,6.2e-07,1,CL0271
AT2G34200.1,102,160,102,160,PF12906.6,RINGv,Domain,1,48,48,33.6,3e-08,1,CL0229
AT2G03240.1,1,370,1,370,PF03105.18,SPX,Domain,1,383,383,266.3,7.5e-79,1,No_clan
AT2G03240.1,459,797,459,797,PF03124.13,EXS,Family,1,329,329,290.0,2.3e-86,1,CL0182
AT2G41640.1,196,423,194,426,PF04577.13,DUF563,Family,3,205,209,65.7,5.5e-18,1,No_clan
AT2G41640.2,195,423,194,426,PF04577.13,DUF563,Family,2,205,209,65.8,5.3e-18,1,No_clan
AT2G29050.1,124,265,123,267,PF01694.21,Rhomboid,Family,2,148,150,142.9,6.6e-42,1,CL0207
AT2G29050.2,124,293,123,295,PF01694.21,Rhomboid,Family,2,148,150,132.3,1.2e-38,1,CL0207
AT2G29940.1,60,151,48,151,PF14510.5,ABC_trans_N,Domain,11,80,80,44.1,2.1e-11,1,No_clan
AT2G29940.1,176,359,176,361,PF00005.26,ABC_tran,Domain,1,135,137,65.4,6.6e-18,1,CL0023
AT2G29940.1,513,725,512,725,PF01061.23,ABC2_membrane,Family,2,210,210,145.1,1.8e-42,1,CL0181
AT2G29940.1,730,793,730,793,PF08370.10,PDR_assoc,Family,1,65,65,83.7,4.9e-24,1,No_clan
AT2G29940.1,854,1006,854,1006,PF00005.26,ABC_tran,Domain,1,137,137,77.8,9.9e-22,1,CL0023
AT2G29940.1,1152,1363,1151,1365,PF01061.23,ABC2_membrane,Family,2,208,210,176.4,4.7e-52,1,CL0181
AT2G02020.1,114,499,114,505,PF00854.20,PTR2,Family,1,387,395,411.8,2.4e-123,1,CL0015
AT2G02020.2,114,285,114,310,PF00854.20,PTR2,Family,1,156,395,217.5,2.4e-64,1,CL0015
AT2G02020.2,312,478,307,484,PF00854.20,PTR2,Family,227,387,395,154.3,3.8e-45,1,CL0015
AT2G07560.1,19,82,17,83,PF00690.25,Cation_ATPase_N,Domain,3,68,69,44.5,8.7e-12,1,No_clan
AT2G07560.1,131,309,129,310,PF00122.19,E1-E2_ATPase,Family,3,180,181,160.3,3.2e-47,1,No_clan
AT2G07560.1,326,602,326,602,PF00702.25,Hydrolase,Domain,1,210,210,59.5,5.2e-16,1,CL0137
AT2G28120.1,17,262,17,262,PF06813.12,Nodulin-like,Family,1,250,250,340.4,5.7e-102,1,CL0015
AT2G23410.1,77,300,77,300,PF01255.18,Prenyltransf,Family,1,225,225,255.7,3.1e-76,1,No_clan
AT2G21120.1,3,295,3,296,PF05653.13,Mg_trans_NIPA,Family,1,294,295,475.3,5.5e-143,1,CL0184
AT2G27080.1,132,235,132,235,PF03168.12,LEA_2,Domain,1,101,101,59.9,2.6e-16,1,CL0159
AT2G27080.2,132,235,132,235,PF03168.12,LEA_2,Domain,1,101,101,59.9,2.6e-16,1,CL0159
AT2G43330.1,35,479,34,479,PF00083.23,Sugar_tr,Family,2,452,452,414.2,6.1e-124,1,CL0015
AT2G01275.1,59,104,59,104,PF12906.6,RINGv,Domain,1,48,48,49.5,3e-13,1,CL0229
AT2G01275.1,110,220,110,220,PF12428.7,DUF3675,Family,1,119,119,115.2,2.4e-33,1,No_clan
AT2G01275.2,59,104,59,104,PF12906.6,RINGv,Domain,1,48,48,49.5,3e-13,1,CL0229
AT2G01275.2,110,220,110,220,PF12428.7,DUF3675,Family,1,119,119,115.2,2.4e-33,1,No_clan
AT2G34000.1,90,133,89,133,PF13639.5,zf-RING_2,Domain,2,44,44,43.2,3.4e-11,1,CL0229
AT2G01735.1,306,348,305,348,PF13639.5,zf-RING_2,Domain,2,44,44,49.4,3.9e-13,1,CL0229
AT2G45200.2,168,232,167,232,PF12352.7,V-SNARE_C,Domain,2,66,66,65.1,4.8e-18,1,CL0147
AT2G45200.1,150,214,149,214,PF12352.7,V-SNARE_C,Domain,2,66,66,65.3,4.2e-18,1,CL0147
AT2G42850.1,47,469,46,480,PF00067.21,p450,Domain,2,449,463,194.3,2.9e-57,1,No_clan
AT2G14860.1,179,238,178,239,PF04117.11,Mpv17_PMP22,Family,2,61,62,52.8,3.2e-14,1,No_clan
AT2G46430.1,81,405,80,406,PF00520.30,Ion_trans,Family,2,244,245,174.4,2.2e-51,1,CL0030
AT2G46430.2,81,405,80,406,PF00520.30,Ion_trans,Family,2,244,245,174.4,2.2e-51,1,CL0030
AT2G18590.1,20,328,6,334,PF07690.15,MFS_1,Family,3,293,353,111.2,4.7e-32,1,CL0015
AT2G28850.1,38,460,37,476,PF00067.21,p450,Domain,1,437,463,171.6,2.4e-50,1,No_clan
AT2G01180.1,126,270,124,273,PF01569.20,PAP2,Family,3,133,136,115.6,1.3e-33,1,CL0525
AT2G01180.2,101,245,99,248,PF01569.20,PAP2,Family,3,133,136,115.9,1e-33,1,CL0525
AT2G18470.1,285,507,284,555,PF00069.24,Pkinase,Domain,2,221,264,151.1,3.4e-44,1,CL0016
AT2G26170.1,47,494,46,515,PF00067.21,p450,Domain,2,439,463,281.3,1.3e-83,1,No_clan
AT2G47650.2,125,423,124,425,PF16363.4,GDP_Man_Dehyd,Domain,2,330,332,210.7,3.2e-62,1,CL0063
AT2G47650.1,125,417,124,419,PF16363.4,GDP_Man_Dehyd,Domain,2,330,332,203.9,3.9e-60,1,CL0063
AT2G42210.2,32,141,30,142,PF02466.18,Tim17,Family,4,103,104,53.5,2.2e-14,1,No_clan
AT2G42210.1,18,127,16,128,PF02466.18,Tim17,Family,4,103,104,53.9,1.7e-14,1,No_clan
AT2G42210.3,18,127,16,128,PF02466.18,Tim17,Family,4,103,104,53.9,1.7e-14,1,No_clan
AT2G42210.4,18,127,16,128,PF02466.18,Tim17,Family,4,103,104,53.9,1.7e-14,1,No_clan
AT2G38460.1,36,483,35,483,PF06963.11,FPN1,Family,2,435,435,554.7,1.1e-166,1,CL0015
AT2G28315.1,21,294,9,294,PF03151.15,TPT,Family,13,290,290,68.4,6.1e-19,1,CL0184
AT2G24950.1,71,180,70,181,PF14365.5,Neprosin_AP,Family,2,117,118,92.1,3e-26,1,No_clan
AT2G24950.1,197,408,197,408,PF03080.14,Neprosin,Family,1,220,220,168.1,1.7e-49,1,No_clan
AT2G45590.1,93,250,92,262,PF00069.24,Pkinase,Domain,2,150,264,95.3,3.6e-27,1,CL0016
AT2G45590.1,532,651,519,653,PF00069.24,Pkinase,Domain,153,260,264,35.4,6.5e-09,1,CL0016
AT2G35650.1,120,354,119,354,PF13641.5,Glyco_tranf_2_3,Domain,3,230,230,87.8,8.9e-25,1,CL0110
AT2G01080.1,109,208,106,208,PF03168.12,LEA_2,Domain,4,101,101,51.8,8.6e-14,1,CL0159
AT2G37180.1,29,264,29,264,PF00230.19,MIP,Family,1,227,227,284.9,4.5e-85,1,No_clan
AT2G29410.1,62,296,59,296,PF01545.20,Cation_efflux,Family,5,199,199,143.8,4.9e-42,1,No_clan
AT2G33570.1,232,464,231,483,PF01697.26,Glyco_transf_92,Domain,2,239,260,144.8,3.3e-42,1,CL0110
AT2G37090.1,137,342,137,344,PF03360.15,Glyco_transf_43,Family,1,204,206,196.5,4.1e-58,1,CL0110
AT2G21190.1,69,211,69,212,PF00810.17,ER_lumen_recept,Family,1,145,146,134.0,6.5e-39,1,CL0141
AT2G25600.1,81,324,80,326,PF00520.30,Ion_trans,Family,2,243,245,115.2,2.5e-33,1,CL0030
AT2G25600.1,418,502,416,503,PF00027.28,cNMP_binding,Domain,3,87,88,46.7,2.3e-12,1,CL0029
AT2G25600.1,548,637,548,640,PF12796.6,Ank_2,Repeat,1,81,84,51.8,8.4e-14,1,CL0465
AT2G25600.1,661,711,660,714,PF13857.5,Ank_5,Domain,2,53,56,38.6,8.6e-10,1,CL0465
AT2G25600.1,822,884,821,884,PF11834.7,KHA,Family,2,67,67,81.8,2.5e-23,1,No_clan
AT2G27370.1,57,204,56,205,PF04535.11,DUF588,Domain,2,149,150,142.4,8.3e-42,1,CL0396
AT2G06005.1,68,234,38,237,PF14802.5,TMEM192,Family,57,232,235,46.1,2.9e-12,1,No_clan
AT2G06005.2,11,74,3,107,PF14802.5,TMEM192,Family,60,123,235,30.7,1.5e-07,1,No_clan
AT2G44581.1,69,112,68,112,PF13639.5,zf-RING_2,Domain,2,44,44,48.8,6e-13,1,CL0229
AT2G26690.1,96,520,96,521,PF00854.20,PTR2,Family,1,394,395,358.5,3.7e-107,1,CL0015
AT2G37950.1,84,132,84,132,PF12906.6,RINGv,Domain,1,48,48,39.1,5.4e-10,1,CL0229
AT2G15370.1,57,501,38,502,PF03254.12,XG_FTase,Family,29,477,478,604.6,1.1e-181,1,No_clan
AT2G25680.1,36,152,36,153,PF16983.4,MFS_MOT1,Family,1,117,118,120.7,3.4e-35,1,CL0062
AT2G25680.1,275,393,274,393,PF16983.4,MFS_MOT1,Family,2,118,118,101.2,3.8e-29,1,CL0062
AT2G26100.1,124,318,124,319,PF01762.20,Galactosyl_T,Family,1,194,195,191.5,1.2e-56,1,CL0110
AT2G39518.1,12,158,10,158,PF04535.11,DUF588,Domain,3,150,150,74.2,8.8e-21,1,CL0396
AT2G18960.1,16,79,14,80,PF00690.25,Cation_ATPase_N,Domain,3,68,69,45.8,3.3e-12,1,No_clan
AT2G18960.1,129,306,127,307,PF00122.19,E1-E2_ATPase,Family,4,180,181,166.8,3.2e-49,1,No_clan
AT2G18960.1,323,600,323,600,PF00702.25,Hydrolase,Domain,1,210,210,64.1,2e-17,1,CL0137
AT2G41050.1,12,66,11,71,PF04193.13,PQ-loop,Repeat,2,56,61,66.6,1.1e-18,1,CL0141
AT2G41050.1,270,327,269,329,PF04193.13,PQ-loop,Repeat,2,59,61,61.5,4.5e-17,1,CL0141
AT2G34490.1,44,466,37,478,PF00067.21,p450,Domain,7,439,463,167.6,3.8e-49,1,No_clan
AT2G23300.1,32,72,31,72,PF08263.11,LRRNT_2,Family,2,41,41,42.6,5e-11,1,No_clan
AT2G23300.1,100,116,100,121,PF00560.32,LRR_1,Repeat,1,17,23,10.7,0.63,1,CL0022
AT2G23300.1,124,163,123,170,PF12799.6,LRR_4,Repeat,2,38,43,30.2,3.8e-07,1,CL0022
AT2G23300.1,217,231,217,232,PF13516.5,LRR_6,Repeat,4,18,24,11.1,0.31,1,CL0022
AT2G23300.1,461,751,457,753,PF00069.24,Pkinase,Domain,7,259,264,94.0,9e-27,1,CL0016
AT2G24520.1,2,61,1,62,PF00690.25,Cation_ATPase_N,Domain,7,68,69,50.9,8.7e-14,1,No_clan
AT2G24520.1,111,288,109,289,PF00122.19,E1-E2_ATPase,Family,4,180,181,154.4,2e-45,1,No_clan
AT2G24520.1,305,582,305,582,PF00702.25,Hydrolase,Domain,1,210,210,61.5,1.2e-16,1,CL0137
AT2G13960.2,40,86,40,86,PF00249.30,Myb_DNA-binding,Domain,1,47,47,62.2,3.4e-17,1,CL0123
AT2G32770.3,69,185,69,185,PF16656.4,Pur_ac_phosph_N,Domain,1,94,94,61.9,5.9e-17,1,CL0159
AT2G32770.3,196,417,196,420,PF00149.27,Metallophos,Domain,1,201,204,67.4,2.3e-18,1,CL0163
AT2G32770.3,435,523,435,527,PF14008.5,Metallophos_C,Domain,1,57,63,41.2,2.1e-10,1,No_clan
AT2G32770.1,69,185,69,185,PF16656.4,Pur_ac_phosph_N,Domain,1,94,94,62.1,5.4e-17,1,CL0159
AT2G32770.1,196,388,196,391,PF00149.27,Metallophos,Domain,1,201,204,48.7,1.2e-12,1,CL0163
AT2G32770.1,406,494,406,498,PF14008.5,Metallophos_C,Domain,1,57,63,41.3,2e-10,1,No_clan
AT2G02730.1,91,211,88,211,PF07889.11,DUF1664,Coiled-coil,4,124,124,146.2,4.1e-43,1,No_clan
AT2G02730.2,91,211,88,211,PF07889.11,DUF1664,Coiled-coil,4,124,124,146.2,4.1e-43,1,No_clan
AT2G37980.1,229,544,229,545,PF10250.8,O-FucT,Family,1,327,328,262.4,7.7e-78,1,CL0113
AT2G19340.1,49,158,23,168,PF04756.12,OST3_OST6,Family,173,278,293,40.1,2.6e-10,1,CL0172
AT2G19340.2,49,173,22,173,PF04756.12,OST3_OST6,Family,173,293,293,48.5,7e-13,1,CL0172
AT2G03140.2,1652,1733,1645,1736,PF02517.15,Abi,Family,6,87,92,25.2,1.5e-05,1,CL0472
AT2G03140.1,1652,1733,1645,1736,PF02517.15,Abi,Family,6,87,92,25.3,1.4e-05,1,CL0472
AT2G16120.1,29,489,29,489,PF00083.23,Sugar_tr,Family,1,452,452,357.1,1.3e-106,1,CL0015
AT2G31820.1,155,246,155,254,PF12796.6,Ank_2,Repeat,1,76,84,54.8,1e-14,1,CL0465
AT2G31820.1,259,315,252,322,PF12796.6,Ank_2,Repeat,27,77,84,47.6,1.8e-12,1,CL0465
AT2G31820.1,323,388,313,390,PF12796.6,Ank_2,Repeat,24,81,84,37.4,2.6e-09,1,CL0465
AT2G31820.1,474,585,472,585,PF13962.5,PGG,Domain,4,116,116,97.6,3.7e-28,1,No_clan
AT2G47160.2,2,66,1,75,PF00955.20,HCO3_cotransp,Family,2,64,507,30.8,1.3e-07,1,CL0062
AT2G47160.2,88,204,83,217,PF00955.20,HCO3_cotransp,Family,61,173,507,71.8,4.8e-20,1,CL0062
AT2G47160.2,227,396,208,400,PF00955.20,HCO3_cotransp,Family,245,409,507,89.0,2.9e-25,1,CL0062
AT2G47160.2,483,573,480,574,PF00955.20,HCO3_cotransp,Family,422,506,507,69.6,2.2e-19,1,CL0062
AT2G47160.1,2,179,1,192,PF00955.20,HCO3_cotransp,Family,2,173,507,124.1,6.8e-36,1,CL0062
AT2G47160.1,202,371,181,375,PF00955.20,HCO3_cotransp,Family,245,409,507,89.2,2.6e-25,1,CL0062
AT2G47160.1,458,548,455,549,PF00955.20,HCO3_cotransp,Family,422,506,507,69.7,2.1e-19,1,CL0062
AT2G46880.1,46,308,46,309,PF00149.27,Metallophos,Domain,1,203,204,82.9,4e-23,1,CL0163
AT2G46880.2,46,308,46,309,PF00149.27,Metallophos,Domain,1,203,204,83.8,2.1e-23,1,CL0163
AT2G28180.1,100,495,98,498,PF00999.20,Na_H_Exchanger,Family,4,376,381,80.2,1.2e-22,1,CL0064
AT2G44890.1,49,485,34,498,PF00067.21,p450,Domain,20,449,463,261.6,1.1e-77,1,No_clan
AT2G44890.2,55,473,40,486,PF00067.21,p450,Domain,20,449,463,246.0,6.4e-73,1,No_clan
AT2G14530.1,61,115,60,115,PF14416.5,PMR5N,Domain,2,53,53,49.5,3.7e-13,1,No_clan
AT2G14530.1,116,404,116,405,PF13839.5,PC-Esterase,Family,1,283,284,245.5,7.9e-73,1,CL0264
AT2G34350.1,7,262,7,263,PF06813.12,Nodulin-like,Family,1,249,250,205.6,7.7e-61,1,CL0015
AT2G34350.1,319,512,311,522,PF07690.15,MFS_1,Family,1,176,353,37.8,9.3e-10,1,CL0015
AT2G34360.1,37,197,37,197,PF01554.17,MatE,Family,1,161,161,136.0,7.9e-40,1,CL0222
AT2G34360.1,294,414,258,415,PF01554.17,MatE,Family,41,160,161,82.3,2.7e-23,1,CL0222
AT2G17260.1,77,434,75,436,PF01094.27,ANF_receptor,Family,3,350,352,278.6,6.6e-83,1,CL0144
AT2G17260.1,517,835,496,836,PF00497.19,SBP_bac_3,Domain,18,224,225,78.3,5.1e-22,1,CL0177
AT2G17260.1,619,869,617,869,PF00060.25,Lig_chan,Family,3,149,149,126.5,6.9e-37,1,CL0030
AT2G03120.1,50,322,47,323,PF04258.12,Peptidase_A22B,Family,4,283,284,311.8,4.3e-93,1,CL0130
AT2G16510.1,16,75,16,75,PF00137.20,ATP-synt_C,Family,1,60,60,52.1,5.8e-14,1,No_clan
AT2G16510.1,96,154,95,154,PF00137.20,ATP-synt_C,Family,2,60,60,72.3,2.9e-20,1,No_clan
AT2G38960.3,87,432,86,432,PF04137.14,ERO1,Family,2,343,343,412.5,1.4e-123,1,No_clan
AT2G38960.2,87,437,86,437,PF04137.14,ERO1,Family,2,343,343,411.0,3.9e-123,1,No_clan
AT2G38960.1,87,432,86,432,PF04137.14,ERO1,Family,2,343,343,412.6,1.3e-123,1,No_clan
AT2G32415.1,119,286,119,287,PF01612.19,DNA_pol_A_exo1,Domain,1,175,176,169.5,5.2e-50,1,CL0219
AT2G32415.1,353,396,352,399,PF00570.22,HRDC,Domain,2,45,68,28.2,1.2e-06,1,CL0426
AT2G32415.2,119,286,119,287,PF01612.19,DNA_pol_A_exo1,Domain,1,175,176,169.5,5e-50,1,CL0219
AT2G32415.2,353,396,352,399,PF00570.22,HRDC,Domain,2,45,68,28.3,1.2e-06,1,CL0426
AT2G23220.1,48,495,47,500,PF00067.21,p450,Domain,1,458,463,315.4,5.5e-94,1,No_clan
AT2G35190.1,152,232,145,236,PF03908.12,Sec20,Family,8,88,92,28.7,8.3e-07,1,CL0147
AT2G41490.1,165,335,162,336,PF00953.20,Glycos_transf_4,Family,4,159,160,118.5,2.4e-34,1,No_clan
AT2G19980.1,40,152,22,152,PF00188.25,CAP,Domain,2,126,126,48.5,1.3e-12,1,CL0659
AT2G32530.1,95,375,95,387,PF03552.13,Cellulose_synt,Family,1,293,722,274.4,2.1e-81,1,CL0110
AT2G32530.1,376,730,373,753,PF03552.13,Cellulose_synt,Family,341,683,722,156.5,9.8e-46,1,CL0110
AT2G19350.1,29,102,6,103,PF05915.11,DUF872,Family,43,114,115,61.4,8.3e-17,1,No_clan
AT2G42960.1,186,450,183,454,PF00069.24,Pkinase,Domain,4,258,264,164.2,3.4e-48,1,CL0016
AT2G07707.1,2,81,2,82,PF02326.14,YMF19,Family,1,85,86,85.7,2.7e-24,1,CL0255
AT2G07707.1,93,140,93,140,PF06449.10,DUF1082,Family,1,48,48,86.6,6.8e-25,1,No_clan
AT2G29870.1,6,111,1,111,PF00230.19,MIP,Family,120,227,227,91.6,5.4e-26,1,No_clan
AT2G21080.1,30,398,30,398,PF12056.7,DUF3537,Family,1,390,390,403.7,6.6e-121,1,No_clan
AT2G20810.1,236,510,194,511,PF01501.19,Glyco_transf_8,Family,9,255,256,257.7,1.1e-76,1,CL0110
AT2G16800.1,206,344,203,360,PF13386.5,DsbD_2,Family,51,190,199,32.0,1e-07,1,CL0292
AT2G46470.1,155,344,155,348,PF02096.19,60KD_IMP,Family,1,162,166,95.8,2.4e-27,1,CL0376
AT2G25470.1,16,61,14,61,PF08263.11,LRRNT_2,Family,3,41,41,34.4,1.8e-08,1,No_clan
AT2G25470.1,267,306,263,306,PF13855.5,LRR_8,Repeat,22,61,61,31.8,8.2e-08,1,CL0022
AT2G25470.1,652,674,652,674,PF00560.32,LRR_1,Repeat,1,23,23,9.4,1.6,1,CL0022
AT2G25470.1,772,830,772,830,PF13855.5,LRR_8,Repeat,3,61,61,31.5,1e-07,1,CL0022
AT2G36630.1,65,181,8,211,PF01925.18,TauE,Family,3,110,236,42.1,7.3e-11,1,CL0292
AT2G36630.1,232,424,220,426,PF01925.18,TauE,Family,63,234,236,56.2,3.5e-15,1,CL0292
AT2G02810.1,15,317,13,318,PF08449.10,UAA,Family,3,301,302,292.0,4.3e-87,1,CL0184
AT2G43240.1,61,346,38,350,PF04142.14,Nuc_sug_transp,Family,24,311,315,116.0,1.7e-33,1,CL0184
AT2G43240.2,88,327,76,331,PF04142.14,Nuc_sug_transp,Family,69,311,315,101.2,5.4e-29,1,CL0184
AT2G17000.1,606,809,604,811,PF00924.17,MS_channel,Family,3,204,206,72.9,2.3e-20,1,No_clan
AT2G31530.1,207,553,207,554,PF00344.19,SecY,Family,1,306,307,230.9,1.9e-68,1,No_clan
AT2G23940.1,1,162,1,163,PF05620.10,DUF788,Family,1,167,168,186.8,2.5e-55,1,No_clan
AT2G24040.1,8,56,7,56,PF01679.16,Pmp3,Family,2,49,49,58.4,5.3e-16,1,No_clan
AT2G18530.1,13,156,6,161,PF00069.24,Pkinase,Domain,57,198,264,79.9,1.7e-22,1,CL0016
AT2G39060.1,11,96,10,97,PF03083.15,MtN3_slv,Family,2,86,87,90.1,6.4e-26,1,CL0141
AT2G39060.1,132,215,131,217,PF03083.15,MtN3_slv,Family,2,85,87,102.8,6.8e-30,1,CL0141
AT2G18860.1,13,97,13,98,PF09177.10,Syntaxin-6_N,Domain,1,98,99,58.1,9.6e-16,1,No_clan
AT2G18860.2,6,78,4,79,PF09177.10,Syntaxin-6_N,Domain,13,98,99,40.3,3.3e-10,1,No_clan
AT2G16990.1,13,395,11,395,PF07690.15,MFS_1,Family,3,353,353,73.6,1.2e-20,1,CL0015
AT2G16990.2,13,395,11,395,PF07690.15,MFS_1,Family,3,353,353,73.6,1.2e-20,1,CL0015
