seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT2G47540.1,39,134,39,134,PF01190.16,Pollen_Ole_e_I,Family,1,99,99,68.3,5.3e-19,1,No_clan
AT2G31953.1,32,79,32,79,PF00304.19,Gamma-thionin,Domain,1,47,47,55.5,4.4e-15,1,CL0054
AT2G14440.1,34,356,32,356,PF12819.6,Malectin_like,Domain,3,336,336,381.6,3e-114,1,CL0468
AT2G14440.1,416,472,412,472,PF13855.5,LRR_8,Repeat,5,61,61,40.6,1.5e-10,1,CL0022
AT2G14440.1,584,849,582,849,PF07714.16,Pkinase_Tyr,Domain,4,260,260,153.2,7.3e-45,1,CL0016
AT2G31880.1,112,171,111,171,PF13855.5,LRR_8,Repeat,2,61,61,36.4,3e-09,1,CL0022
AT2G31880.1,350,631,347,637,PF00069.24,Pkinase,Domain,4,257,264,151.5,2.6e-44,1,CL0016
AT2G25344.1,26,78,24,78,PF07333.11,SLR1-BP,Domain,3,58,58,52.9,3.3e-14,1,CL0054
AT2G46930.1,49,396,45,397,PF03283.12,PAE,Family,5,354,355,538.3,7.6e-162,1,CL0028
AT2G03090.1,65,150,65,150,PF03330.17,DPBB_1,Domain,1,83,83,78.7,2.8e-22,1,CL0199
AT2G03090.1,161,238,161,238,PF01357.20,Pollen_allerg_1,Domain,1,80,80,101.9,1.4e-29,1,No_clan
AT2G04850.1,85,198,85,199,PF04526.12,DUF568,Family,1,100,101,70.7,1.3e-19,1,No_clan
AT2G04850.1,221,343,214,347,PF03188.15,Cytochrom_B561,Family,4,130,137,33.4,3.9e-08,1,CL0328
AT2G29120.1,55,407,54,408,PF01094.27,ANF_receptor,Family,2,351,352,253.9,2.2e-75,1,CL0144
AT2G29120.1,487,800,480,801,PF00497.19,SBP_bac_3,Domain,19,224,225,86.6,1.5e-24,1,CL0177
AT2G29120.1,582,832,582,833,PF00060.25,Lig_chan,Family,1,148,149,127.9,2.4e-37,1,CL0030
AT2G25440.1,133,148,132,149,PF13516.5,LRR_6,Repeat,2,17,24,10.8,0.38,1,CL0022
AT2G25440.1,318,377,317,377,PF13855.5,LRR_8,Repeat,2,61,61,30.8,1.7e-07,1,CL0022
AT2G25440.1,496,549,489,549,PF13855.5,LRR_8,Repeat,8,61,61,27.5,1.8e-06,1,CL0022
AT2G36670.1,105,289,105,290,PF14543.5,TAXi_N,Domain,1,178,179,139.1,1.6e-40,1,CL0129
AT2G36670.1,308,458,307,459,PF14541.5,TAXi_C,Domain,2,160,161,92.0,3.2e-26,1,CL0129
AT2G36670.2,100,284,100,285,PF14543.5,TAXi_N,Domain,1,178,179,139.2,1.6e-40,1,CL0129
AT2G36670.2,303,453,302,454,PF14541.5,TAXi_C,Domain,2,160,161,92.0,3.1e-26,1,CL0129
AT2G27315.1,48,113,48,119,PF05617.10,Prolamin_like,Domain,1,63,74,48.8,5.4e-13,1,CL0482
AT2G24230.1,83,127,79,127,PF13855.5,LRR_8,Repeat,16,61,61,33.9,1.8e-08,1,CL0022
AT2G24230.1,188,247,187,247,PF13855.5,LRR_8,Repeat,2,61,61,32.7,4.3e-08,1,CL0022
AT2G24230.1,550,841,546,843,PF00069.24,Pkinase,Domain,5,259,264,121.9,2.8e-35,1,CL0016
AT2G20520.1,47,184,47,184,PF02469.21,Fasciclin,Domain,1,128,128,74.8,6.5e-21,1,No_clan
AT2G28840.2,65,91,64,93,PF13606.5,Ank_3,Repeat,2,29,31,17.4,0.0042,1,CL0465
AT2G28840.2,98,168,90,174,PF12796.6,Ank_2,Repeat,25,78,84,44.8,1.3e-11,1,CL0465
AT2G28840.2,181,221,170,221,PF13857.5,Ank_5,Domain,16,56,56,27.5,2.6e-06,1,CL0465
AT2G30575.1,291,583,291,584,PF01501.19,Glyco_transf_8,Family,1,255,256,222.2,7.4e-66,1,CL0110
AT2G25790.1,29,69,28,69,PF08263.11,LRRNT_2,Family,2,41,41,42.9,4.1e-11,1,No_clan
AT2G25790.1,124,143,124,145,PF00560.32,LRR_1,Repeat,1,20,23,12.1,0.22,1,CL0022
AT2G25790.1,145,205,145,205,PF13855.5,LRR_8,Repeat,1,61,61,27.4,2e-06,1,CL0022
AT2G25790.1,337,397,337,397,PF13855.5,LRR_8,Repeat,1,61,61,29.7,3.8e-07,1,CL0022
AT2G25790.1,479,538,478,538,PF13855.5,LRR_8,Repeat,2,61,61,45.1,5.8e-12,1,CL0022
AT2G25790.1,710,937,703,939,PF00069.24,Pkinase,Domain,23,260,264,72.5,3.2e-20,1,CL0016
AT2G16250.1,130,187,128,188,PF13855.5,LRR_8,Repeat,3,60,61,36.0,4e-09,1,CL0022
AT2G16250.1,533,806,528,806,PF07714.16,Pkinase_Tyr,Domain,7,260,260,80.7,9.4e-23,1,CL0016
AT2G43700.1,23,247,13,257,PF00139.18,Lectin_legB,Domain,12,232,250,198.8,9.4e-59,1,CL0004
AT2G43700.1,337,543,335,602,PF00069.24,Pkinase,Domain,4,204,264,167.3,3.8e-49,1,CL0016
AT2G40316.1,13,263,10,269,PF09451.9,ATG27,Family,4,259,264,74.9,8.3e-21,1,CL0226
AT2G29000.1,33,348,33,350,PF12819.6,Malectin_like,Domain,1,334,336,337.9,5.9e-101,1,CL0468
AT2G29000.1,568,832,565,834,PF00069.24,Pkinase,Domain,4,260,264,164.5,2.7e-48,1,CL0016
AT2G34070.1,64,115,63,116,PF14416.5,PMR5N,Domain,2,52,53,77.6,6.2e-22,1,No_clan
AT2G34070.1,117,381,117,382,PF13839.5,PC-Esterase,Family,1,283,284,314.3,8.5e-94,1,CL0264
AT2G17230.1,79,358,79,359,PF04674.11,Phi_1,Family,1,276,277,340.8,5.1e-102,1,No_clan
AT2G26010.1,31,80,31,80,PF00304.19,Gamma-thionin,Domain,1,47,47,51.1,1.1e-13,1,CL0054
AT2G16594.1,21,96,11,99,PF14368.5,LTP_2,Family,8,91,96,27.2,3e-06,1,CL0482
AT2G43535.1,29,88,29,89,PF00537.17,Toxin_3,Domain,1,54,55,61.0,8.3e-17,1,CL0054
AT2G16730.1,50,356,50,357,PF01301.18,Glyco_hydro_35,Domain,1,315,316,374.3,5.7e-112,1,CL0058
AT2G16730.1,762,842,762,842,PF02140.17,Gal_Lectin,Domain,1,80,80,63.3,1.9e-17,1,No_clan
AT2G29250.1,27,276,26,277,PF00139.18,Lectin_legB,Domain,2,249,250,242.4,4.7e-72,1,CL0004
AT2G29250.1,355,610,352,610,PF07714.16,Pkinase_Tyr,Domain,4,260,260,107.5,6.5e-31,1,CL0016
AT2G14510.1,32,355,32,355,PF12819.6,Malectin_like,Domain,1,336,336,398.9,1.7e-119,1,CL0468
AT2G14510.1,566,831,564,831,PF07714.16,Pkinase_Tyr,Domain,4,260,260,147.2,4.9e-43,1,CL0016
AT2G40270.1,203,457,201,460,PF07714.16,Pkinase_Tyr,Domain,4,257,260,79.5,2.2e-22,1,CL0016
AT2G40270.2,196,450,194,453,PF07714.16,Pkinase_Tyr,Domain,4,257,260,79.6,2.1e-22,1,CL0016
AT2G37050.3,31,364,31,365,PF12819.6,Malectin_like,Domain,1,335,336,261.2,1.3e-77,1,CL0468
AT2G37050.3,461,501,461,507,PF12799.6,LRR_4,Repeat,1,38,43,30.9,2.2e-07,1,CL0022
AT2G37050.3,605,807,604,877,PF07714.16,Pkinase_Tyr,Domain,2,208,260,153.8,4.6e-45,1,CL0016
AT2G37050.1,31,364,31,365,PF12819.6,Malectin_like,Domain,1,335,336,261.2,1.3e-77,1,CL0468
AT2G37050.1,461,501,461,507,PF12799.6,LRR_4,Repeat,1,38,43,30.9,2.2e-07,1,CL0022
AT2G37050.1,604,806,603,876,PF07714.16,Pkinase_Tyr,Domain,2,208,260,153.8,4.6e-45,1,CL0016
AT2G37050.2,31,364,31,365,PF12819.6,Malectin_like,Domain,1,335,336,262.1,6.9e-78,1,CL0468
AT2G37050.2,461,501,461,507,PF12799.6,LRR_4,Repeat,1,38,43,31.4,1.6e-07,1,CL0022
AT2G37050.2,604,713,603,714,PF07714.16,Pkinase_Tyr,Domain,2,116,260,64.4,9e-18,1,CL0016
AT2G25340.1,29,108,29,109,PF13774.5,Longin,Domain,1,83,84,90.2,6.2e-26,1,No_clan
AT2G25340.1,124,211,123,211,PF00957.20,Synaptobrevin,Family,2,89,89,106.7,3.5e-31,1,CL0445
AT2G28040.1,65,218,65,219,PF14543.5,TAXi_N,Domain,1,178,179,133.5,8.9e-39,1,CL0129
AT2G28040.1,243,386,242,387,PF14541.5,TAXi_C,Domain,2,160,161,66.5,2.2e-18,1,CL0129
AT2G45180.1,51,134,51,134,PF14547.5,Hydrophob_seed,Domain,1,84,84,103.5,4.5e-30,1,CL0482
AT2G29130.1,37,149,35,151,PF07732.14,Cu-oxidase_3,Domain,3,117,119,144.7,1.1e-42,1,CL0026
AT2G29130.1,162,313,161,314,PF00394.21,Cu-oxidase,Domain,2,158,159,136.1,1e-39,1,CL0026
AT2G29130.1,434,555,402,557,PF07731.13,Cu-oxidase_2,Domain,23,135,137,142.5,6.2e-42,1,CL0026
AT2G18800.1,29,208,28,209,PF00722.20,Glyco_hydro_16,Domain,2,176,177,202.9,2.4e-60,1,CL0004
AT2G18800.1,251,296,249,296,PF06955.11,XET_C,Family,2,48,48,63.0,1.7e-17,1,CL0004
AT2G15090.1,61,357,61,358,PF08392.11,FAE1_CUT1_RppA,Family,1,289,290,439.7,4.1e-132,1,CL0046
AT2G15090.1,375,454,371,456,PF08541.9,ACP_syn_III_C,Domain,12,88,90,40.8,1.7e-10,1,CL0046
AT2G45340.1,24,65,23,65,PF08263.11,LRRNT_2,Family,2,41,41,36.2,5e-09,1,No_clan
AT2G45340.1,141,200,140,200,PF13855.5,LRR_8,Repeat,2,61,61,36.3,3.3e-09,1,CL0022
AT2G45340.1,214,235,214,237,PF00560.32,LRR_1,Repeat,2,23,23,10.7,0.61,1,CL0022
AT2G45340.1,421,684,417,684,PF07714.16,Pkinase_Tyr,Domain,5,260,260,128.8,2e-37,1,CL0016
AT2G04570.1,29,341,29,341,PF00657.21,Lipase_GDSL,Family,1,200,200,63.9,1.8e-17,1,CL0264
AT2G24720.1,52,394,47,395,PF01094.27,ANF_receptor,Family,6,351,352,234.1,2.2e-69,1,CL0144
AT2G24720.1,478,802,472,803,PF00497.19,SBP_bac_3,Domain,18,224,225,60.9,1e-16,1,CL0177
AT2G24720.1,580,841,580,842,PF00060.25,Lig_chan,Family,1,148,149,109.9,8.6e-32,1,CL0030
AT2G37450.2,159,298,158,299,PF00892.19,EamA,Family,2,136,137,35.4,9.6e-09,1,CL0184
AT2G37450.1,120,259,119,260,PF00892.19,EamA,Family,2,136,137,35.8,7.2e-09,1,CL0184
AT2G06850.1,36,215,35,216,PF00722.20,Glyco_hydro_16,Domain,2,176,177,199.5,2.7e-59,1,CL0004
AT2G06850.1,244,290,242,290,PF06955.11,XET_C,Family,3,48,48,62.7,2.1e-17,1,CL0004
AT2G25310.1,60,161,55,161,PF09430.9,DUF2012,Family,8,123,123,79.8,1.7e-22,1,CL0287
AT2G18980.1,41,287,41,287,PF00141.22,peroxidase,Domain,1,229,229,237.8,1.1e-70,1,CL0617
AT2G34020.1,329,352,329,353,PF13202.5,EF-hand_5,Domain,1,24,25,25.5,5.7e-06,1,CL0220
AT2G01820.1,32,62,28,62,PF08263.11,LRRNT_2,Family,7,41,41,12.4,0.14,1,No_clan
AT2G01820.1,109,147,89,148,PF13855.5,LRR_8,Repeat,22,60,61,28.2,1.1e-06,1,CL0022
AT2G01820.1,327,362,323,362,PF08263.11,LRRNT_2,Family,5,41,41,20.4,0.00044,1,No_clan
AT2G01820.1,586,861,585,863,PF00069.24,Pkinase,Domain,2,260,264,166.7,5.9e-49,1,CL0016
AT2G22055.1,19,74,14,74,PF05498.10,RALF,Family,6,64,64,53.6,2.9e-14,1,No_clan
AT2G14620.1,38,218,37,218,PF00722.20,Glyco_hydro_16,Domain,2,177,177,190.1,2.1e-56,1,CL0004
AT2G14620.1,246,294,245,294,PF06955.11,XET_C,Family,2,48,48,58.4,4.5e-16,1,CL0004
AT2G14378.1,49,111,49,119,PF05617.10,Prolamin_like,Domain,1,60,74,46.0,4.2e-12,1,CL0482
AT2G46494.1,143,222,135,226,PF14380.5,WAK_assoc,Domain,12,102,106,25.8,1.3e-05,1,No_clan
AT2G46494.1,316,358,314,358,PF13639.5,zf-RING_2,Domain,3,44,44,46.9,2.3e-12,1,CL0229
AT2G43800.1,439,838,438,839,PF02181.22,FH2,Family,2,371,372,394.4,4.9e-118,1,No_clan
AT2G23630.1,36,149,35,151,PF07732.14,Cu-oxidase_3,Domain,2,117,119,132.1,9e-39,1,CL0026
AT2G23630.1,162,297,161,298,PF00394.21,Cu-oxidase,Domain,2,158,159,128.4,2.4e-37,1,CL0026
AT2G23630.1,389,517,378,518,PF07731.13,Cu-oxidase_2,Domain,12,136,137,86.2,1.5e-24,1,CL0026
AT2G15780.1,152,244,152,245,PF02298.16,Cu_bind_like,Domain,1,83,84,24.7,1.6e-05,1,CL0026
AT2G16595.1,34,240,21,251,PF03896.15,TRAP_alpha,Family,48,261,285,94.5,5.8e-27,1,No_clan
AT2G32885.1,30,71,17,71,PF05498.10,RALF,Family,21,64,64,28.3,2.2e-06,1,No_clan
AT2G44290.1,17,113,15,113,PF14368.5,LTP_2,Family,2,96,96,59.2,3e-16,1,CL0482
AT2G40310.1,63,391,58,397,PF00295.16,Glyco_hydro_28,Domain,5,321,325,304.6,6.8e-91,1,CL0268
AT2G29100.1,46,397,45,398,PF01094.27,ANF_receptor,Family,2,351,352,257.1,2.4e-76,1,CL0144
AT2G29100.1,468,787,461,788,PF00497.19,SBP_bac_3,Domain,17,224,225,73.3,1.8e-20,1,CL0177
AT2G29100.1,566,819,566,820,PF00060.25,Lig_chan,Family,1,148,149,135.4,1.2e-39,1,CL0030
AT2G32390.3,60,421,58,422,PF01094.27,ANF_receptor,Family,3,351,352,276.2,3.5e-82,1,CL0144
AT2G32390.3,505,774,482,775,PF00497.19,SBP_bac_3,Domain,21,224,225,67.5,1e-18,1,CL0177
AT2G23540.1,50,368,50,368,PF00657.21,Lipase_GDSL,Family,2,200,200,64.8,9.2e-18,1,CL0264
AT2G19170.1,21,124,21,126,PF05922.15,Inhibitor_I9,Domain,1,80,82,72.7,2.8e-20,1,CL0570
AT2G19170.1,151,650,151,663,PF00082.21,Peptidase_S8,Domain,1,285,298,151.1,3.7e-44,1,No_clan
AT2G19170.1,409,490,395,496,PF02225.21,PA,Family,12,86,93,24.7,1.7e-05,1,CL0364
AT2G19170.1,713,809,697,809,PF06280.11,fn3_5,Domain,17,115,115,52.5,6.5e-14,1,CL0159
AT2G44790.1,36,114,36,118,PF02298.16,Cu_bind_like,Domain,1,82,84,96.3,7.6e-28,1,CL0026
AT2G42390.1,9,121,7,142,PF12999.6,PRKCSH-like,Family,3,120,176,107.5,5.9e-31,1,No_clan
AT2G44220.1,49,159,49,161,PF14365.5,Neprosin_AP,Family,1,116,118,135.7,9.2e-40,1,No_clan
AT2G44220.1,174,396,174,396,PF03080.14,Neprosin,Family,1,220,220,291.2,3.8e-87,1,No_clan
AT2G05380.1,1,94,1,104,PF07172.10,GRP,Family,1,92,95,52.8,4.4e-14,1,No_clan
AT2G05380.2,1,84,1,93,PF07172.10,GRP,Family,1,88,95,71.0,9.3e-20,1,No_clan
AT2G27385.2,28,91,28,103,PF01190.16,Pollen_Ole_e_I,Family,1,85,99,22.6,9.6e-05,1,No_clan
AT2G27385.3,28,91,28,103,PF01190.16,Pollen_Ole_e_I,Family,1,85,99,22.6,9.6e-05,1,No_clan
AT2G43690.1,27,249,18,257,PF00139.18,Lectin_legB,Domain,15,233,250,206.8,3.6e-61,1,CL0004
AT2G43690.1,338,547,336,604,PF00069.24,Pkinase,Domain,4,209,264,157.8,3e-46,1,CL0016
AT2G15770.1,154,243,154,247,PF02298.16,Cu_bind_like,Domain,1,80,84,26.9,3.3e-06,1,CL0026
AT2G27500.1,29,346,29,348,PF00332.17,Glyco_hydro_17,Domain,1,307,309,299.5,2.9e-89,1,CL0058
AT2G14740.1,63,164,61,164,PF02225.21,PA,Family,3,93,93,46.1,3.6e-12,1,CL0364
AT2G14740.1,498,520,498,520,PF12662.6,cEGF,Domain,1,24,24,31.3,1.3e-07,1,CL0001
AT2G14740.2,63,164,61,164,PF02225.21,PA,Family,3,93,93,46.1,3.6e-12,1,CL0364
AT2G14740.2,498,520,498,520,PF12662.6,cEGF,Domain,1,24,24,31.3,1.3e-07,1,CL0001
AT2G24205.1,50,105,50,112,PF05617.10,Prolamin_like,Domain,1,59,74,21.4,0.0002,1,CL0482
AT2G02780.1,131,191,131,191,PF13855.5,LRR_8,Repeat,1,61,61,32.9,3.6e-08,1,CL0022
AT2G02780.1,200,260,200,260,PF13855.5,LRR_8,Repeat,1,61,61,31.8,8.3e-08,1,CL0022
AT2G02780.1,469,650,459,716,PF07714.16,Pkinase_Tyr,Domain,27,210,260,59.5,2.8e-16,1,CL0016
AT2G04690.1,37,199,37,200,PF13883.5,Pyrid_oxidase_2,Domain,1,169,170,181.3,1.3e-53,1,CL0336
AT2G04690.2,37,199,37,200,PF13883.5,Pyrid_oxidase_2,Domain,1,169,170,181.5,1.2e-53,1,CL0336
AT2G29110.1,49,400,48,401,PF01094.27,ANF_receptor,Family,2,351,352,242.4,7e-72,1,CL0144
AT2G29110.1,481,795,473,796,PF00497.19,SBP_bac_3,Domain,20,224,225,85.5,3.2e-24,1,CL0177
AT2G29110.1,578,827,577,828,PF00060.25,Lig_chan,Family,2,148,149,135.1,1.5e-39,1,CL0030
AT2G03450.1,143,245,143,246,PF16656.4,Pur_ac_phosph_N,Domain,1,93,94,57.2,1.8e-15,1,CL0159
AT2G03450.1,259,487,257,487,PF00149.27,Metallophos,Domain,6,204,204,68.5,1e-18,1,CL0163
AT2G03450.1,506,573,506,574,PF14008.5,Metallophos_C,Domain,2,62,63,53.2,3.8e-14,1,No_clan
AT2G40090.1,147,268,147,268,PF03109.15,ABC1,Family,1,119,119,126.5,5.3e-37,1,CL0016
AT2G15170.1,23,100,19,102,PF04450.11,BSP,Family,5,80,207,37.0,2.8e-09,1,CL0126
AT2G36570.1,22,61,21,61,PF08263.11,LRRNT_2,Family,2,41,41,21.5,0.0002,1,No_clan
AT2G36570.1,361,640,358,642,PF00069.24,Pkinase,Domain,5,260,264,120.1,9.7e-35,1,CL0016
AT2G27060.1,22,66,22,66,PF08263.11,LRRNT_2,Family,3,41,41,35.1,1.1e-08,1,No_clan
AT2G27060.1,312,327,311,328,PF13516.5,LRR_6,Repeat,2,17,24,9.0,1.5,1,CL0022
AT2G27060.1,735,935,733,1010,PF07714.16,Pkinase_Tyr,Domain,5,205,260,93.5,1.2e-26,1,CL0016
AT2G38490.1,52,306,52,306,PF00069.24,Pkinase,Domain,1,264,264,233.1,3.2e-69,1,CL0016
AT2G38490.1,331,388,329,388,PF03822.13,NAF,Domain,3,54,54,58.0,7.3e-16,1,CL0573
AT2G15535.1,38,72,22,74,PF07333.11,SLR1-BP,Domain,17,55,58,27.2,3.6e-06,1,CL0054
AT2G01270.1,38,130,36,161,PF00085.19,Thioredoxin,Domain,3,85,104,49.8,2.5e-13,1,CL0172
AT2G01270.1,299,393,299,393,PF04777.12,Evr1_Alr,Family,1,99,99,68.0,7.3e-19,1,No_clan
AT2G19010.1,28,320,27,326,PF00657.21,Lipase_GDSL,Family,2,193,200,69.8,2.7e-19,1,CL0264
AT2G30300.1,7,235,7,235,PF06813.12,Nodulin-like,Family,1,250,250,179.2,9.2e-53,1,CL0015
AT2G14720.1,63,164,61,164,PF02225.21,PA,Family,3,93,93,46.1,3.6e-12,1,CL0364
AT2G14720.1,498,520,498,520,PF12662.6,cEGF,Domain,1,24,24,31.8,9.4e-08,1,CL0001
AT2G14720.2,63,164,61,164,PF02225.21,PA,Family,3,93,93,46.1,3.6e-12,1,CL0364
AT2G14720.2,498,520,498,520,PF12662.6,cEGF,Domain,1,24,24,31.8,9.4e-08,1,CL0001
AT2G14690.1,203,441,200,469,PF00331.19,Glyco_hydro_10,Family,5,245,316,129.1,1.8e-37,1,CL0058
AT2G27130.1,34,120,10,120,PF14368.5,LTP_2,Family,16,96,96,40.9,1.6e-10,1,CL0482
AT2G26730.1,27,62,25,62,PF08263.11,LRRNT_2,Family,3,41,41,30.6,2.8e-07,1,No_clan
AT2G26730.1,68,126,66,127,PF13855.5,LRR_8,Repeat,3,60,61,34.4,1.3e-08,1,CL0022
AT2G26730.1,354,614,351,616,PF00069.24,Pkinase,Domain,4,260,264,130.2,8.2e-38,1,CL0016
AT2G44250.1,52,166,52,166,PF14365.5,Neprosin_AP,Family,1,118,118,131.0,2.7e-38,1,No_clan
AT2G44250.1,179,402,179,402,PF03080.14,Neprosin,Family,1,220,220,258.0,5.4e-77,1,No_clan
AT2G19780.1,70,107,68,107,PF08263.11,LRRNT_2,Family,3,41,41,32.3,8.5e-08,1,No_clan
AT2G19780.1,135,193,133,193,PF13855.5,LRR_8,Repeat,3,61,61,39.8,2.7e-10,1,CL0022
AT2G41890.1,78,165,77,179,PF01453.23,B_lectin,Domain,2,91,107,73.9,8.7e-21,1,No_clan
AT2G41890.1,249,310,235,318,PF00954.19,S_locus_glycop,Domain,43,103,111,33.2,5.7e-08,1,No_clan
AT2G41890.1,337,391,332,397,PF08276.10,PAN_2,Domain,7,59,66,21.8,0.00014,1,CL0168
AT2G41890.1,519,643,510,664,PF07714.16,Pkinase_Tyr,Domain,27,150,260,57.8,9.3e-16,1,CL0016
AT2G03200.1,107,272,107,272,PF14543.5,TAXi_N,Domain,1,179,179,178.4,1.4e-52,1,CL0129
AT2G03200.1,305,454,304,455,PF14541.5,TAXi_C,Domain,2,160,161,123.0,8.9e-36,1,CL0129
AT2G23755.1,18,111,18,113,PF15071.5,TMEM220,Family,1,104,106,61.1,1.4e-16,1,No_clan
AT2G35000.1,134,177,133,177,PF13639.5,zf-RING_2,Domain,2,44,44,49.3,4.3e-13,1,CL0229
AT2G30210.1,35,147,33,149,PF07732.14,Cu-oxidase_3,Domain,3,117,119,148.3,8.5e-44,1,CL0026
AT2G30210.1,160,309,159,310,PF00394.21,Cu-oxidase,Domain,2,158,159,144.9,2e-42,1,CL0026
AT2G30210.1,420,552,419,554,PF07731.13,Cu-oxidase_2,Domain,2,135,137,142.2,7.6e-42,1,CL0026
AT2G35710.1,139,180,80,185,PF11051.7,Mannosyl_trans3,Family,74,115,275,21.2,0.00014,1,CL0110
AT2G16592.1,21,96,12,98,PF14368.5,LTP_2,Family,9,92,96,25.2,1.3e-05,1,CL0482
AT2G46060.1,560,766,560,766,PF12036.7,DUF3522,Family,1,177,177,162.0,1.6e-47,1,CL0192
AT2G46060.2,560,761,560,763,PF12036.7,DUF3522,Family,1,172,177,149.4,1.3e-43,1,CL0192
AT2G17120.1,110,156,110,156,PF01476.19,LysM,Domain,1,44,44,33.5,2.9e-08,1,CL0187
AT2G17120.1,174,217,174,217,PF01476.19,LysM,Domain,1,44,44,24.9,1.5e-05,1,CL0187
AT2G01970.1,54,549,53,549,PF02990.15,EMP70,Family,2,515,515,565.6,8.8e-170,1,No_clan
AT2G43550.1,47,102,42,103,PF00537.17,Toxin_3,Domain,5,53,55,38.1,1.2e-09,1,CL0054
AT2G23810.1,7,255,5,255,PF00335.19,Tetraspannin,Family,3,231,231,121.4,4.2e-35,1,CL0347
AT2G32400.1,49,398,46,399,PF01094.27,ANF_receptor,Family,4,351,352,272.5,4.6e-81,1,CL0144
AT2G32400.1,515,800,473,802,PF00497.19,SBP_bac_3,Domain,45,223,225,72.8,2.4e-20,1,CL0177
AT2G32400.1,580,832,578,860,PF00060.25,Lig_chan,Family,3,147,149,113.8,5.4e-33,1,CL0030
AT2G01720.1,28,454,27,455,PF04597.13,Ribophorin_I,Family,2,441,442,473.9,5.5e-142,1,No_clan
AT2G44300.1,15,112,14,112,PF14368.5,LTP_2,Family,2,96,96,53.7,1.5e-14,1,CL0482
AT2G31050.1,37,119,37,119,PF02298.16,Cu_bind_like,Domain,1,84,84,110.0,4e-32,1,CL0026
AT2G38150.1,137,257,135,259,PF04488.14,Gly_transf_sug,Family,3,95,98,86.1,1.8e-24,1,CL0110
AT2G38150.1,275,398,274,401,PF04572.11,Gb3_synth,Family,2,128,131,98.8,2.5e-28,1,No_clan
AT2G47050.1,37,161,36,183,PF04043.14,PMEI,Domain,2,126,154,40.9,2.3e-10,1,No_clan
AT2G32835.1,28,73,13,73,PF05498.10,RALF,Family,17,64,64,40.0,5.1e-10,1,No_clan
AT2G02130.1,31,77,31,77,PF00304.19,Gamma-thionin,Domain,1,47,47,69.4,2.1e-19,1,CL0054
AT2G02100.1,31,77,31,77,PF00304.19,Gamma-thionin,Domain,1,47,47,67.1,1.1e-18,1,CL0054
AT2G33050.1,90,104,88,107,PF13516.5,LRR_6,Repeat,3,17,24,10.1,0.67,1,CL0022
AT2G33050.1,141,175,139,184,PF12799.6,LRR_4,Repeat,3,35,43,27.5,2.7e-06,1,CL0022
AT2G33050.1,303,345,301,345,PF13855.5,LRR_8,Repeat,19,61,61,32.7,4.4e-08,1,CL0022
AT2G33050.1,424,484,424,484,PF13855.5,LRR_8,Repeat,1,61,61,30.9,1.6e-07,1,CL0022
AT2G33050.1,642,663,641,663,PF00560.32,LRR_1,Repeat,2,23,23,9.9,1.1,1,CL0022
AT2G31540.1,36,349,36,350,PF00657.21,Lipase_GDSL,Family,1,199,200,53.3,3.2e-14,1,CL0264
AT2G04032.1,54,362,53,362,PF02535.21,Zip,Family,2,333,333,235.3,9.5e-70,1,CL0184
AT2G21480.1,59,414,59,415,PF12819.6,Malectin_like,Domain,1,335,336,136.0,1.5e-39,1,CL0468
AT2G21480.1,528,739,525,794,PF07714.16,Pkinase_Tyr,Domain,4,207,260,153.9,4.3e-45,1,CL0016
ATMG00160.1,17,103,16,103,PF02790.14,COX2_TM,Family,2,89,89,100.1,5.4e-29,1,No_clan
ATMG00160.1,116,240,116,240,PF00116.19,COX2,Domain,1,120,120,197.1,6.1e-59,1,CL0026
ATMG01280.1,17,103,16,103,PF02790.14,COX2_TM,Family,2,89,89,91.8,2e-26,1,No_clan
ATMG00665.1,63,118,61,118,PF00662.19,Proton_antipo_N,Family,3,58,58,71.6,3.9e-20,1,No_clan
ATMG00665.1,132,419,130,430,PF00361.19,Proton_antipo_M,Family,3,286,293,260.5,1.7e-77,1,CL0425
ATMG00180.1,354,430,350,433,PF16327.4,CcmF_C,Family,244,320,323,37.6,1.4e-09,1,No_clan
ATMG00060.1,63,118,61,118,PF00662.19,Proton_antipo_N,Family,3,58,58,71.6,3.9e-20,1,No_clan
ATMG00060.1,132,419,130,430,PF00361.19,Proton_antipo_M,Family,3,286,293,260.5,1.7e-77,1,CL0425
ATMG00513.1,63,118,61,118,PF00662.19,Proton_antipo_N,Family,3,58,58,71.6,3.9e-20,1,No_clan
ATMG00513.1,132,419,130,430,PF00361.19,Proton_antipo_M,Family,3,286,293,260.5,1.7e-77,1,CL0425
AT4G31250.1,28,72,27,72,PF08263.11,LRRNT_2,Family,3,41,41,38.0,1.3e-09,1,No_clan
AT4G31250.1,369,635,366,637,PF00069.24,Pkinase,Domain,4,260,264,106.5,1.3e-30,1,CL0016
AT4G34980.1,46,99,27,99,PF05922.15,Inhibitor_I9,Domain,21,82,82,41.5,1.5e-10,1,CL0570
AT4G34980.1,122,585,122,598,PF00082.21,Peptidase_S8,Domain,1,285,298,157.4,4.4e-46,1,No_clan
AT4G34980.1,367,453,365,453,PF02225.21,PA,Family,4,93,93,39.0,6.1e-10,1,CL0364
